step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,-500.0,-0.006809569429606199,0.04203343763947487,0.09268951416015625,1.5459483620361425e-05,0.9999998807907104
2001,-500.0,-0.0039057389367371798,0.06855031102895737,0.08727608621120453,3.37799392582383e-05,1.0
4001,-500.0,-0.014525537379086018,0.05807584896683693,0.10091978311538696,6.548681994900107e-05,1.0000001192092896
6001,-500.0,-0.0062714130617678165,0.04037036374211311,0.0502803698182106,4.616859587258659e-05,1.0000001192092896
8001,-500.0,-0.0025086270179599524,0.09169906377792358,0.06092177703976631,7.72620624047704e-05,1.0
10001,-500.0,0.01379737351089716,0.1420920193195343,0.1116354912519455,0.0001926134282257408,0.9999998807907104
12001,-500.0,0.0065674916841089725,0.17866645753383636,0.08113384246826172,0.00018037146946880966,1.0000001192092896
14001,-500.0,0.005000099539756775,0.1708442121744156,0.057160984724760056,0.00015561250620521605,0.9999999403953552
16001,-500.0,0.004797960631549358,0.17204511165618896,0.05114065855741501,0.00016317279369104654,1.0
18001,-500.0,0.009723749943077564,0.21088680624961853,0.08252418041229248,0.0002926410816144198,0.9999999403953552
20001,-500.0,0.004141535144299269,0.22834697365760803,0.048097800463438034,0.00019445369252935052,1.0
22001,-500.0,-0.0005639934679493308,0.2771199345588684,0.058356013149023056,0.00025538078625686467,1.0
24001,-500.0,-0.002661258913576603,0.31677573919296265,0.05087924003601074,0.00024011039931792766,1.0
26001,-500.0,-0.005332251079380512,0.3652224540710449,0.03623712435364723,0.00018046789045911282,1.0
28001,-500.0,0.001378694549202919,0.43233853578567505,0.054781511425971985,0.00029100256506353617,1.0
30001,-500.0,-0.0015001889551058412,0.4643108546733856,0.037006061524152756,0.00020809512352570891,1.0
32001,-500.0,0.005605026613920927,0.5540847182273865,0.08281667530536652,0.0004774733097292483,1.0
34001,-500.0,0.004213487729430199,0.5136353373527527,0.05801700800657272,0.00034895495628006756,1.0000001192092896
