step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,-0.6936936974525452,0.002010173862800002,0.058323752135038376,0.03539213165640831,0.00013385854254011065,0.20640145242214203
2001,-0.5495495796203613,0.003942806273698807,0.06957989931106567,0.03385241702198982,0.003935614600777626,0.6802475452423096
4001,-0.7477477788925171,0.0019959297496825457,0.04639172926545143,0.04548267275094986,0.0038225201424211264,0.28842583298683167
6001,-0.6486486792564392,-0.00045738223707303405,0.05541249364614487,0.03274835646152496,0.0015509279910475016,0.12369148433208466
8001,-0.531531572341919,0.0028290615882724524,0.0698973760008812,0.026750225573778152,0.0010243197903037071,-0.29134154319763184
10001,-0.5855855941772461,-0.0010880852350965142,0.058119311928749084,0.03835806995630264,0.001305674435570836,-0.15218645334243774
12001,-0.5765765905380249,-0.0017190228682011366,0.06939918547868729,0.027470707893371582,0.001204380881972611,0.08838953077793121
14001,-0.5675675868988037,0.0017303734784945846,0.06703154742717743,0.03839314728975296,0.001310039428062737,-0.4591011703014374
16001,-0.6306306719779968,-0.00020611191575881094,0.05897817388176918,0.040080759674310684,0.0015035360120236874,-0.577183723449707
18001,-0.5405405759811401,0.0007051191641949117,0.06797976791858673,0.040495093911886215,0.0007886317325755954,-0.47065266966819763
20001,-0.5675675868988037,0.0004568634321913123,0.06979791820049286,0.03865274414420128,0.0003973733983002603,-0.654982328414917
22001,-0.6036036014556885,-0.0014846373815089464,0.06417964398860931,0.027031634002923965,0.0002828008437063545,-0.4535725712776184
24001,-0.5675675868988037,-0.00214956677518785,0.06558889895677567,0.03460307419300079,0.0002172748208977282,-0.26871293783187866
26001,-0.5495495796203613,-0.00665381271392107,0.07255084812641144,0.042566221207380295,0.0005958141409792006,0.47038447856903076
28001,-0.5405405759811401,-0.007873423397541046,0.06682024896144867,0.04243135079741478,0.0004862042551394552,-0.26637718081474304
30001,-0.531531572341919,-0.009608563035726547,0.0720994621515274,0.0440620593726635,0.0007169372402131557,-0.6523534655570984
32001,-0.45045045018196106,-0.006506710313260555,0.07686083018779755,0.03237342834472656,0.0007031243294477463,-0.3296717703342438
34001,-0.5765765905380249,-0.006092171184718609,0.08898334950208664,0.022682426497340202,0.0012844731099903584,-0.024706125259399414
36001,-0.5675675868988037,-0.008370719850063324,0.07238928973674774,0.03656775504350662,0.00105828489176929,-0.3089642822742462
38001,-0.6126126050949097,-0.006358944345265627,0.08658609539270401,0.031369712203741074,0.0014087756862863898,0.03598925471305847
40001,-0.4864864945411682,-0.009198076091706753,0.08206503838300705,0.03271927684545517,0.0007249849149957299,-0.38044482469558716
42001,-0.5585585832595825,-0.006258699577301741,0.0802248865365982,0.04436853155493736,0.0006913949619047344,0.03921300545334816
44001,-0.5855855941772461,-0.00821658130735159,0.07991830259561539,0.02687954716384411,0.0008680715691298246,-0.37632766366004944
46001,-0.4864864945411682,-0.008112961426377296,0.08610252290964127,0.02896278165280819,0.0006054663099348545,-0.20946791768074036
48001,-0.4954954981803894,-0.00955542828887701,0.08194974064826965,0.028987377882003784,0.0006645615794695914,-0.12480036169290543
50001,-0.531531572341919,-0.013289280235767365,0.06739173084497452,0.039084214717149734,0.0010736898984760046,-0.32448890805244446
52001,-0.4954954981803894,-0.012602295726537704,0.07980844378471375,0.04178299382328987,0.001202757004648447,-0.08083263784646988
54001,-0.46846848726272583,-0.013203742913901806,0.08754929155111313,0.04504843056201935,0.0008237108704634011,-0.4857151210308075
56001,-0.4324324429035187,-0.019853489473462105,0.07917355746030807,0.038724225014448166,0.0005061389529146254,-0.25904524326324463
58001,-0.522522509098053,-0.015459751710295677,0.08971914649009705,0.05178425461053848,0.0008838317589834332,0.04851768538355827
60001,-0.5045045018196106,-0.01653495989739895,0.08476361632347107,0.04503811523318291,0.0011126575991511345,0.22450067102909088
62001,-0.531531572341919,-0.021967215463519096,0.07909426838159561,0.05422940105199814,0.0006432253867387772,-0.5611428618431091
64001,-0.477477490901947,-0.01605326123535633,0.08546310663223267,0.05571303144097328,0.0007453078287653625,0.249914288520813
66001,-0.477477490901947,-0.023308297619223595,0.0823562815785408,0.04979128763079643,0.0009659408242441714,-0.24255187809467316
68001,-0.45045045018196106,-0.022832972928881645,0.08753053843975067,0.04508934170007706,0.0006489030201919377,-0.266931414604187
70001,-0.4864864945411682,-0.02685094252228737,0.07961786538362503,0.04610664024949074,0.001261119032278657,-0.3213901221752167
72001,-0.531531572341919,-0.028984785079956055,0.07393893599510193,0.04945148527622223,0.000652143033221364,-0.04732326790690422
74001,-0.4234234392642975,-0.023522263392806053,0.08667828887701035,0.05653366446495056,0.0007018703618086874,-0.4792681038379669
76001,-0.46846848726272583,-0.03199775516986847,0.08904462307691574,0.060904331505298615,0.0015506711788475513,-0.15203042328357697
78001,-0.4234234392642975,-0.031478337943553925,0.0918440893292427,0.056565482169389725,0.0007544430554844439,-0.14411646127700806
80001,-0.342342346906662,-0.034656915813684464,0.08948532491922379,0.06797755509614944,0.0011645560152828693,-0.4579964876174927
82001,-0.3333333432674408,-0.04262969642877579,0.09095466881990433,0.07084004580974579,0.0005980764981359243,-0.23135000467300415
84001,-0.2522522509098053,-0.03712814673781395,0.10041450709104538,0.06086354702711105,0.001296121277846396,-0.010316121391952038
86001,-0.4054054021835327,-0.042497668415308,0.09360979497432709,0.06545522809028625,0.0013016939628869295,0.015460096299648285
88001,-0.2522522509098053,-0.05286114290356636,0.09146641939878464,0.08666727691888809,0.0012263377429917455,-0.2788979709148407
90001,-0.11711712181568146,-0.05856521800160408,0.0992317646741867,0.08192092925310135,0.0008445967687293887,-0.06244159862399101
92001,-0.21621622145175934,-0.05443098023533821,0.0955062061548233,0.08373191207647324,0.0016048778779804707,-0.23014770448207855
94001,-0.30630630254745483,-0.0635959580540657,0.0920088067650795,0.08751708269119263,0.0008887727162800729,-0.37514641880989075
96001,-0.171171173453331,-0.05862628296017647,0.1058037132024765,0.07761458307504654,0.002502038609236479,-0.04647741839289665
98001,-0.09909909963607788,-0.0720897912979126,0.09546127170324326,0.09421159327030182,0.0009402288706041873,0.25603219866752625
100001,-0.27927929162979126,-0.07279060035943985,0.09275369346141815,0.09460592269897461,0.003818102879449725,-0.14757075905799866
102001,-0.1621621698141098,-0.07951295375823975,0.0883873701095581,0.09610173851251602,0.003054397413507104,-0.30837345123291016
104001,-0.15315315127372742,-0.08581534028053284,0.09777629375457764,0.10954230278730392,0.00173969566822052,-0.039953164756298065
106001,-0.045045047998428345,-0.08613185584545135,0.08484791964292526,0.10895280539989471,0.002303688321262598,-0.08848991990089417
108001,-0.07207207381725311,-0.06584232300519943,0.09285980463027954,0.14517423510551453,0.0020025840494781733,-0.16162371635437012
110001,0.12612612545490265,-0.09072054177522659,0.08853811025619507,0.11198262125253677,0.0021466112229973078,-0.13364705443382263
112001,0.09009009599685669,-0.0901380404829979,0.08013266324996948,0.09971263259649277,0.0029957082588225603,-0.46636083722114563
114001,0.2522522509098053,-0.08541189879179001,0.08502284437417984,0.11369717866182327,0.005651623010635376,0.2894533574581146
116001,0.12612612545490265,-0.09281247854232788,0.06853871792554855,0.09635334461927414,0.005735225044190884,-0.450661301612854
118001,0.1621621698141098,-0.09127284586429596,0.08562712371349335,0.13201738893985748,0.009937784634530544,-0.6003617644309998
120001,0.2522522509098053,-0.09231419116258621,0.088516466319561,0.10075849294662476,0.005015124566853046,-0.3565676808357239
122001,0.23423424363136292,-0.08790002018213272,0.06336084753274918,0.114495649933815,0.005811214912682772,-0.6219373345375061
124001,0.3333333432674408,-0.08574613928794861,0.07152983546257019,0.10656452178955078,0.007693156599998474,-0.28705647587776184
126001,0.342342346906662,-0.09749649465084076,0.0644090473651886,0.1245061382651329,0.008575305342674255,-0.12597376108169556
128001,0.45045045018196106,-0.07575502246618271,0.05982488393783569,0.13451629877090454,0.005292036570608616,-0.4642414152622223
130001,0.3243243396282196,-0.12835419178009033,0.06601458787918091,0.13220162689685822,0.0065205576829612255,-0.20431269705295563
132001,0.5405405759811401,-0.0816810131072998,0.05432438105344772,0.1124756783246994,0.004196911584585905,0.1832750290632248
134001,0.44144144654273987,-0.09927157312631607,0.05590418353676796,0.11609749495983124,0.0075423745438456535,-0.40412572026252747
136001,0.4324324429035187,-0.11781086772680283,0.052193451672792435,0.1618279069662094,0.0023871937301009893,-0.49868273735046387
138001,0.522522509098053,-0.10267006605863571,0.0458904393017292,0.16758129000663757,0.007117258384823799,-0.5918668508529663
