step,reward,actor_loss,critic_loss,hypergradient,final_product,cosine_similarities
1,-0.5495495796203613,-0.00014081764675211161,0.07751578092575073,0.04831727221608162,0.0014207171043381095,-0.4612012505531311
2001,-0.6486486792564392,0.002347505185753107,0.060691263526678085,0.04016976058483124,0.0015404752921313047,0.02966490015387535
4001,-0.684684693813324,-0.0003976512234658003,0.05797725170850754,0.02412344142794609,0.005824374035000801,0.5955597758293152
6001,-0.4954954981803894,4.4260981667321175e-05,0.07249630242586136,0.026116613298654556,0.005858105141669512,0.19018447399139404
8001,-0.522522509098053,0.0017527142772451043,0.06643027812242508,0.029857212677598,0.0033917068503797054,0.13558995723724365
10001,-0.5945945978164673,-0.0037637788336724043,0.06741168349981308,0.02318551577627659,0.0028197262436151505,-0.14817233383655548
12001,-0.5495495796203613,-0.002518158173188567,0.06885161250829697,0.03748304024338722,0.002220052294433117,0.04140797629952431
14001,-0.7207207679748535,-0.005635509733110666,0.05483536049723625,0.032000262290239334,0.008085185661911964,-0.5352548360824585
16001,-0.477477490901947,-0.007013626396656036,0.07354274392127991,0.03280170261859894,0.005956055596470833,-0.4395489990711212
18001,-0.6216216087341309,-0.000180088056367822,0.07075700908899307,0.02939729392528534,0.008618856780230999,0.20890170335769653
20001,-0.5495495796203613,-0.005439350381493568,0.07247359305620193,0.028323166072368622,0.0037191410083323717,0.04256037250161171
22001,-0.531531572341919,-0.007870674133300781,0.07683052122592926,0.029691267758607864,0.0015663387021049857,-0.17071887850761414
24001,-0.6216216087341309,-0.005794685799628496,0.06068454310297966,0.04407471418380737,0.0017309271497651935,-0.080705426633358
26001,-0.5495495796203613,-0.00274725747294724,0.0641360804438591,0.0316968597471714,0.003197374055162072,0.6224018931388855
28001,-0.5405405759811401,-0.007645279169082642,0.06165138632059097,0.04078521579504013,0.0016700354171916842,0.005824636667966843
30001,-0.4954954981803894,-0.008911007083952427,0.07974409312009811,0.03619102016091347,0.0027621181216090918,-0.08013037592172623
32001,-0.6576576828956604,-0.015556194819509983,0.0635700449347496,0.05113903433084488,0.00594854261726141,-0.5847199559211731
34001,-0.5945945978164673,-0.008212418295443058,0.07200836390256882,0.04056112468242645,0.002588010625913739,-0.3769194781780243
36001,-0.5855855941772461,-0.01948000118136406,0.06614572554826736,0.05830763280391693,0.0026974158827215433,-0.5675152540206909
38001,-0.5855855941772461,-0.015759563073515892,0.07118260860443115,0.03761142119765282,0.004727896302938461,-0.38293761014938354
40001,-0.477477490901947,-0.0181397944688797,0.07365909218788147,0.04756158962845802,0.002229018835350871,-0.6608401536941528
42001,-0.5045045018196106,-0.014580383896827698,0.07493565231561661,0.0388403981924057,0.002170492894947529,0.18138504028320312
44001,-0.44144144654273987,-0.016262054443359375,0.07697342336177826,0.04400370270013809,0.002441940363496542,-0.3169998824596405
46001,-0.46846848726272583,-0.01736350543797016,0.07546047866344452,0.03869258984923363,0.006485093850642443,0.03864181786775589
48001,-0.522522509098053,-0.015554310753941536,0.07148575037717819,0.047873254865407944,0.0037715325597673655,-0.2719641327857971
